4.45,-95.072184,103.7754608
4.45,-95.072184,122.0721114
4.45,-95.072184,140.368762
4.45,-95.072184,158.6654126
4.45,-95.072184,176.9620632
4.45,-95.072184,195.2587138
4.45,-95.072184,213.5553644
4.45,-95.072184,231.852015
4.45,-89.872184,-234.8542364
4.45,-89.872184,-216.5575858
4.45,-89.872184,-198.2609352
4.45,-89.872184,-179.9642846
4.45,-89.872184,-161.667634
4.45,-89.872184,-143.3709834
4.45,-89.872184,-125.0743328
4.45,-89.872184,-106.7776822
4.45,-89.872184,-88.4810316
4.45,-89.872184,-70.184381
4.45,-89.872184,-51.8877304
4.45,-89.872184,-33.5910798
4.45,-89.872184,-15.2944292
4.45,-89.872184,3.0022214
4.45,-89.872184,21.298872
4.45,-89.872184,39.5955226
4.45,-89.872184,57.8921732
4.45,-89.872184,76.1888238
4.45,-89.872184,94.4854744
4.45,-89.872184,112.782125
4.45,-89.872184,131.0787756
4.45,-89.872184,149.3754262
4.45,-89.872184,167.6720768
4.45,-89.872184,185.9687274
4.45,-89.872184,204.265378
4.45,-89.872184,222.5620286
4.45,-89.872184,240.8586792
4.45,-84.4108652,-244.0108282
4.45,-84.4108652,-225.7142282
4.45,-84.4108652,-207.4176282
4.45,-84.4108652,-189.1210282
4.45,-84.4108652,-170.8244282
4.45,-84.4108652,-152.5278282
4.45,-84.4108652,-134.2312282
4.45,-84.4108652,-115.9346282
4.45,-84.4108652,-97.63802823
4.45,-84.4108652,-79.34142823
4.45,-84.4108652,-61.04482823
4.45,-84.4108652,-42.74822823
4.45,-84.4108652,-24.45162823
4.45,-84.4108652,-6.15502823
4.45,-84.4108652,12.14157177
4.45,-84.4108652,30.43817177
4.45,-84.4108652,48.73477177
4.45,-84.4108652,67.03137177
4.45,-84.4108652,85.32797177
4.45,-84.4108652,103.6245718
4.45,-84.4108652,121.9211718
4.45,-84.4108652,140.2177718
4.45,-84.4108652,158.5143718
4.45,-84.4108652,176.8109718
4.45,-84.4108652,195.1075718
4.45,-84.4108652,213.4041718
4.45,-84.4108652,231.7007718
4.45,-84.4108652,249.9973718
4.45,-79.2108652,-253.0174924
4.45,-79.2108652,-234.7208924
4.45,-79.2108652,-216.4242924
4.45,-79.2108652,-198.1276924
4.45,-79.2108652,-179.8310924
4.45,-79.2108652,-161.5344924
4.45,-79.2108652,-143.2378924
4.45,-79.2108652,-124.9412924
4.45,-79.2108652,-106.6446924
4.45,-79.2108652,-88.34809243
4.45,-79.2108652,-70.05149243
4.45,-79.2108652,-51.75489243
4.45,-79.2108652,-33.45829243
4.45,-79.2108652,-15.16169243
4.45,-79.2108652,3.13490757
4.45,-79.2108652,21.43150757
4.45,-79.2108652,39.72810757
4.45,-79.2108652,58.02470757
4.45,-79.2108652,76.32130757
4.45,-79.2108652,94.61790757
4.45,-79.2108652,112.9145076
4.45,-79.2108652,131.2111076
4.45,-79.2108652,149.5077076
4.45,-79.2108652,167.8043076
4.45,-79.2108652,186.1009076
4.45,-79.2108652,204.3975076
4.45,-79.2108652,222.6941076
4.45,-79.2108652,240.9907076
4.45,-74.0108652,-244.0108282
4.45,-74.0108652,-225.7142282
4.45,-74.0108652,-207.4176282
4.45,-74.0108652,-189.1210282
4.45,-74.0108652,-170.8244282
4.45,-74.0108652,-152.5278282
4.45,-74.0108652,-134.2312282
4.45,-74.0108652,-115.9346282
4.45,-74.0108652,-97.63802823
4.45,-74.0108652,-79.34142823
4.45,-74.0108652,-61.04482823
4.45,-74.0108652,-42.74822823
4.45,-74.0108652,-24.45162823
4.45,-74.0108652,-6.15502823
4.45,-74.0108652,12.14157177
